Item,Package Size,Module Size,Redundant Count
org.apache.log4j.chainsaw.Main,9,1,78
org.apache.log4j.PropertyConfigurator,22,3,199
org.apache.log4j.chainsaw.MyTableModel$1,1,1,103
org.apache.log4j.chainsaw.MyTableModel$Processor,3,2,188
org.apache.log4j.config.PropertyGetter$PropertyCallback,1,1,103
org.apache.log4j.config.PropertyGetter,2,1,85
org.apache.log4j.config.PropertySetterException,1,1,0
org.apache.log4j.config.PropertySetter,6,3,215
org.apache.log4j.helpers.OptionConverter,6,2,185
org.apache.log4j.ConsoleAppender$SystemErrStream,1,1,103
org.apache.log4j.ConsoleAppender$SystemOutStream,1,1,103
org.apache.log4j.WriterAppender,6,2,185
org.apache.log4j.FileAppender,5,2,186
org.apache.log4j.RollingCalendar,1,1,0
org.apache.log4j.DefaultCategoryFactory,2,1,85
org.apache.log4j.spi.LoggerFactory,1,1,86
org.apache.log4j.DefaultThrowableRenderer,1,1,29
org.apache.log4j.spi.ThrowableRenderer,1,1,0
org.apache.log4j.helpers.BoundedFIFO,1,1,86
org.apache.log4j.helpers.PatternConverter,2,2,189
org.apache.log4j.helpers.PatternParser,16,3,205
org.apache.log4j.pattern.BridgePatternConverter,6,3,215
org.apache.log4j.pattern.BridgePatternParser,3,1,101
org.apache.log4j.helpers.QuietWriter,1,1,86
org.apache.log4j.helpers.AbsoluteTimeDateFormat,1,1,0
org.apache.log4j.helpers.CountingQuietWriter,2,2,189
org.apache.log4j.helpers.CyclicBuffer,1,1,86
org.apache.log4j.helpers.DateLayout,6,3,215
org.apache.log4j.helpers.DateTimeDateFormat,1,1,29
org.apache.log4j.helpers.ISO8601DateFormat,1,1,29
org.apache.log4j.helpers.RelativeTimeDateFormat,1,1,0
org.apache.log4j.helpers.FileWatchdog,1,1,86
org.apache.log4j.helpers.FormattingInfo,1,1,86
org.apache.log4j.helpers.Loader,2,1,85
org.apache.log4j.helpers.MDCKeySetExtractor,2,1,85
org.apache.log4j.pattern.LogEvent,13,2,178
org.apache.log4j.spi.Configurator,1,1,86
org.apache.log4j.helpers.PatternParser$BasicPatternConverter,5,2,186
org.apache.log4j.helpers.PatternParser$CategoryPatternConverter,4,2,187
org.apache.log4j.helpers.PatternParser$NamedPatternConverter,4,2,187
org.apache.log4j.helpers.PatternParser$ClassNamePatternConverter,5,2,186
org.apache.log4j.helpers.PatternParser$DatePatternConverter,5,2,186
org.apache.log4j.helpers.PatternParser$LiteralPatternConverter,3,2,188
org.apache.log4j.helpers.PatternParser$LocationPatternConverter,5,2,186
org.apache.log4j.helpers.PatternParser$MDCPatternConverter,4,2,187
org.apache.log4j.helpers.SyslogQuietWriter,2,2,189
org.apache.log4j.helpers.SyslogWriter,1,1,86
org.apache.log4j.helpers.ThreadLocalMap,1,1,0
org.apache.log4j.helpers.Transform,1,1,0
org.apache.log4j.or.ObjectRenderer,1,1,0
org.apache.log4j.or.RendererMap,6,3,215
org.apache.log4j.ProvisionNode,1,1,86
org.apache.log4j.spi.RendererSupport,2,2,132
org.apache.log4j.spi.ThrowableRendererSupport,1,1,29
org.apache.log4j.jmx.AbstractDynamicMBean,2,2,189
org.apache.log4j.jmx.HierarchyDynamicMBean,10,2,181
org.apache.log4j.jmx.AppenderDynamicMBean,9,3,212
org.apache.log4j.jmx.LayoutDynamicMBean,7,3,214
org.apache.log4j.jmx.MethodUnion,1,1,0
org.apache.log4j.jmx.LoggerDynamicMBean,6,2,185
org.apache.log4j.lf5.AppenderFinalizer,1,1,74
org.apache.log4j.lf5.viewer.LogBrokerMonitor,49,3,59
org.apache.log4j.lf5.LF5Appender,11,4,285
org.apache.log4j.lf5.Log4JLogRecord,3,2,159
org.apache.log4j.lf5.LogLevel,1,1,29
org.apache.log4j.lf5.LogLevelFormatException,1,1,0
org.apache.log4j.lf5.LogRecord,1,1,74
org.apache.log4j.spi.ThrowableInformation,5,2,112
org.apache.log4j.lf5.LogRecordFilter,1,1,74
org.apache.log4j.lf5.PassingLogRecordFilter,2,1,73
org.apache.log4j.lf5.util.AdapterLogRecord,2,1,73
org.apache.log4j.lf5.util.DateFormatManager,1,1,0
org.apache.log4j.lf5.util.LogFileParser$1,1,1,74
org.apache.log4j.lf5.util.LogFileParser,8,3,100
org.apache.log4j.lf5.viewer.LogFactor5ErrorDialog,2,2,103
org.apache.log4j.lf5.viewer.LogFactor5LoadingDialog,1,1,29
org.apache.log4j.lf5.util.Resource,1,1,0
org.apache.log4j.lf5.util.ResourceUtils,1,1,0
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryAbstractCellEditor,1,1,0
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryElement,1,1,0
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerModel,5,2,100
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNode,1,1,0
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryPath,1,1,29
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerModel$1,2,2,103
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerTree$1,2,2,103
