Item,Package Size,Module Size,Redundant Count
javax.sound.sampled.spi,4,4,2
com.sun.naming.internal,10,10,2
com.sun.net.httpserver,9,9,1
com.sun.net.httpserver.spi,8,8,1
sun.net.httpserver,15,15,2
com.sun.net.ssl,11,11,3
javax.security.cert,7,7,2
com.sun.net.ssl.internal.www.protocol.https,14,14,6
sun.net.www.protocol.http,28,19,-5
sun.net.www.protocol.https,16,13,2
sun.security.x509,22,19,2
com.sun.nio.file,2,2,0
com.sun.nio.sctp,9,9,2
java.nio.channels.spi,11,11,1
sun.nio.ch.sctp,12,11,1
com.sun.org.apache.bcel.internal,4,3,2
com.sun.org.apache.bcel.internal.classfile,10,8,2
com.sun.org.apache.bcel.internal.util,10,8,1
com.sun.org.apache.bcel.internal.generic,8,6,1
com.sun.org.apache.xalan.internal.utils,10,9,3
com.sun.org.apache.xalan.internal,21,17,3
com.sun.org.apache.xalan.internal.extensions,7,7,1
com.sun.org.apache.xml.internal.utils,20,19,3
com.sun.org.apache.xpath.internal,38,28,-6
com.sun.org.apache.xpath.internal.objects,16,16,2
org.w3c.dom.traversal,3,3,0
com.sun.org.apache.xalan.internal.lib,18,17,1
com.sun.org.apache.xalan.internal.res,5,5,1
com.sun.org.apache.xml.internal.dtm,8,8,0
com.sun.org.apache.xml.internal.dtm.ref,25,25,6
com.sun.org.apache.xpath.internal.axes,18,18,3
jdk.xml.internal,16,16,5
com.sun.org.apache.xpath.internal.res,6,6,2
com.sun.org.apache.xalan.internal.templates,2,2,0
javax.xml,1,1,0
com.sun.org.apache.xml.internal.utils.res,3,3,0
javax.xml.transform.dom,3,3,0
javax.xml.transform.sax,7,7,2
javax.xml.transform.stream,4,4,1
com.sun.org.apache.xalan.internal.xsltc,33,20,-10
com.sun.org.apache.xml.internal.serializer,16,16,3
com.sun.org.apache.xalan.internal.xsltc.compiler,27,24,3
com.sun.org.apache.xalan.internal.xsltc.compiler.util,13,12,3
com.sun.org.apache.xalan.internal.xsltc.dom,30,28,5
com.sun.org.apache.xalan.internal.xsltc.runtime,21,20,4
com.sun.org.apache.xalan.internal.xsltc.runtime.output,11,11,2
com.sun.org.apache.xml.internal.serializer.utils,7,7,2
com.sun.org.apache.xalan.internal.xsltc.trax,34,33,8
com.sun.org.apache.xalan.internal.xsltc.util,2,2,1
