Item,Package Size,Module Size,Redundant Count
org.apache.log4j.spi.LoggerRepository,6,3,143
org.apache.log4j.chainsaw.ControlPanel$1,3,2,109
org.apache.log4j.chainsaw.ControlPanel,12,3,116
org.apache.log4j.chainsaw.MyTableModel,5,2,119
org.apache.log4j.chainsaw.ControlPanel$2,2,2,110
org.apache.log4j.chainsaw.ControlPanel$3,2,2,110
org.apache.log4j.chainsaw.ControlPanel$4,2,2,110
org.apache.log4j.chainsaw.ControlPanel$5,2,2,110
org.apache.log4j.chainsaw.ControlPanel$6,2,2,110
org.apache.log4j.chainsaw.ControlPanel$7,2,2,110
org.apache.log4j.chainsaw.ExitAction,1,1,104
org.apache.log4j.chainsaw.DetailPanel,4,3,127
org.apache.log4j.chainsaw.EventDetails,4,3,170
org.apache.log4j.chainsaw.LoadXMLAction,3,2,109
org.apache.log4j.chainsaw.XMLFileHandler,4,4,143
org.apache.log4j.chainsaw.LoggingReceiver$Slurper,5,5,207
org.apache.log4j.chainsaw.LoggingReceiver,3,3,137
org.apache.log4j.chainsaw.Main$1,2,1,103
org.apache.log4j.chainsaw.Main,9,4,150
org.apache.log4j.PropertyConfigurator,22,6,218
org.apache.log4j.chainsaw.MyTableModel$1,1,1,18
org.apache.log4j.chainsaw.MyTableModel$Processor,3,2,23
org.apache.log4j.config.PropertyGetter$PropertyCallback,1,1,104
org.apache.log4j.config.PropertyGetter,2,2,156
org.apache.log4j.config.PropertySetterException,1,1,104
org.apache.log4j.config.PropertySetter,6,4,196
org.apache.log4j.helpers.OptionConverter,6,4,187
org.apache.log4j.ConsoleAppender$SystemErrStream,1,1,104
org.apache.log4j.ConsoleAppender$SystemOutStream,1,1,104
org.apache.log4j.WriterAppender,6,3,180
org.apache.log4j.FileAppender,5,3,181
org.apache.log4j.RollingCalendar,1,1,104
org.apache.log4j.DefaultCategoryFactory,2,1,103
org.apache.log4j.spi.LoggerFactory,1,1,104
org.apache.log4j.DefaultThrowableRenderer,1,1,104
org.apache.log4j.spi.ThrowableRenderer,1,1,104
org.apache.log4j.helpers.BoundedFIFO,1,1,52
org.apache.log4j.helpers.PatternConverter,2,1,51
org.apache.log4j.helpers.PatternParser,16,3,170
org.apache.log4j.pattern.BridgePatternConverter,6,1,47
org.apache.log4j.pattern.BridgePatternParser,3,1,50
org.apache.log4j.helpers.QuietWriter,1,1,27
org.apache.log4j.helpers.AbsoluteTimeDateFormat,1,1,104
