Item,Package Size,Module Size,Redundant Count
org.w3c.dom.ls,6,5,116
org.w3c.dom.ranges,3,3,96
com.sun.org.apache.xerces.internal.impl.io,7,5,143
com.sun.xml.internal.stream,20,8,269
com.sun.xml.internal.stream.dtd,7,3,101
com.sun.xml.internal.stream.dtd.nonvalidating,7,4,126
com.sun.xml.internal.stream.events,14,8,275
com.sun.org.apache.xerces.internal.impl.dtd.models,6,4,127
com.sun.org.apache.xerces.internal.impl.dv.dtd,5,4,116
com.sun.org.apache.xerces.internal.impl.dv.util,4,3,94
com.sun.org.apache.xerces.internal.xs.datatypes,7,7,157
com.sun.org.apache.xerces.internal.impl.xpath.regex,7,5,131
com.sun.org.apache.xerces.internal.jaxp.datatype,9,6,144
javax.xml.datatype,9,8,220
com.sun.xml.internal.stream.util,4,3,100
com.sun.org.apache.xerces.internal.impl.xpath,6,5,138
com.sun.org.apache.xerces.internal.impl.xs.identity,9,3,78
com.sun.org.apache.xerces.internal.impl.xs.models,11,5,133
com.sun.org.apache.xerces.internal.impl.xs.traversers,29,9,270
com.sun.org.apache.xerces.internal.impl.xs.opti,16,6,160
com.sun.org.apache.xerces.internal.jaxp.validation,34,7,243
javax.xml.validation,12,8,294
com.sun.org.apache.xerces.internal.xinclude,17,5,145
com.sun.org.apache.xerces.internal.xpointer,13,5,131
com.sun.org.apache.xml.internal.resolver,13,9,290
com.sun.org.apache.xml.internal.resolver.readers,12,6,150
com.sun.org.apache.xml.internal.dtm.ref.dom2dtm,12,4,130
com.sun.org.apache.xml.internal.resolver.helpers,9,5,138
com.sun.org.apache.xml.internal.resolver.tools,13,5,134
com.sun.org.apache.xml.internal.security,16,8,266
com.sun.org.apache.xml.internal.security.algorithms,15,6,233
com.sun.org.apache.xml.internal.security.c14n,12,6,260
com.sun.org.apache.xml.internal.security.exceptions,5,4,134
com.sun.org.apache.xml.internal.security.keys.keyresolver,13,7,236
com.sun.org.apache.xml.internal.security.transforms,15,7,265
com.sun.org.apache.xml.internal.security.utils,27,11,286
com.sun.org.apache.xml.internal.security.utils.resolver,10,7,240
com.sun.org.apache.xml.internal.security.algorithms.implementations,13,7,247
com.sun.org.apache.xml.internal.security.encryption,24,9,289
com.sun.org.apache.xml.internal.security.signature,25,10,295
java.security.spec,6,5,156
java.security.interfaces,5,4,123
javax.crypto,1,1,52
com.sun.org.apache.xml.internal.security.c14n.implementations,14,7,266
com.sun.org.apache.xml.internal.security.c14n.helper,6,4,133
com.sun.org.apache.xml.internal.security.transforms.params,6,4,133
com.sun.org.apache.xml.internal.security.keys,17,8,240
com.sun.org.apache.xml.internal.security.keys.keyresolver.implementations,27,11,279
javax.crypto.spec,1,1,52
com.sun.org.apache.xml.internal.security.keys.content,15,8,252
com.sun.org.apache.xml.internal.security.keys.content.keyvalues,9,6,150
com.sun.org.apache.xml.internal.security.keys.storage,8,6,218
com.sun.org.apache.xml.internal.security.keys.content.x509,13,8,257
javax.security.auth.x500,8,7,174
com.sun.org.apache.xml.internal.security.keys.storage.implementations,12,8,252
com.sun.org.apache.xml.internal.security.signature.reference,5,4,113
com.sun.org.apache.xml.internal.security.transforms.implementations,24,9,270
com.sun.org.apache.xpath.internal.functions,17,6,139
com.sun.org.apache.xpath.internal.compiler,17,6,139
javax.xml.xpath,9,6,164
com.sun.org.apache.xml.internal.security.utils.resolver.implementations,8,7,242
org.w3c.dom.html,3,3,75
com.sun.org.apache.xpath.internal.operations,11,5,143
com.sun.org.apache.xpath.internal.patterns,10,5,144
org.w3c.dom.xpath,3,3,85
com.sun.org.apache.xpath.internal.jaxp,21,8,139
com.sun.org.glassfish.external.amx,8,7,226
com.sun.org.glassfish.external.arc,3,2,52
com.sun.org.glassfish.external.probe.provider,3,2,84
com.sun.org.glassfish.external.probe.provider.annotations,2,1,51
com.sun.org.glassfish.external.statistics,2,2,53
com.sun.org.glassfish.external.statistics.annotations,2,1,51
com.sun.org.glassfish.external.statistics.impl,6,5,188
com.sun.org.glassfish.gmbal,10,6,146
com.sun.org.glassfish.gmbal.util,5,4,182
javax.management.modelmbean,13,10,299
com.sun.org.omg.SendingContext.CodeBasePackage,5,4,126
com.sun.rmi.rmid,5,5,143
com.sun.rowset,16,6,164
com.sun.rowset.internal,18,7,194
com.sun.rowset.providers,7,4,122
java.sql,13,7,259
javax.sql,9,6,255
javax.sql.rowset,13,7,183
javax.sql.rowset.serial,11,5,118
javax.sql.rowset.spi,14,9,300
com.sun.security.auth,12,7,180
sun.security.provider,29,12,322
com.sun.security.auth.callback,8,5,171
com.sun.security.auth.login,4,4,119
com.sun.security.auth.module,24,10,245
javax.security.auth.kerberos,12,7,195
sun.security.jgss.krb5,23,9,203
sun.security.krb5,25,13,242
sun.security.krb5.internal.ktab,10,7,179
com.sun.security.cert.internal.x509,7,6,154
com.sun.security.jgss,7,5,143
org.ietf.jgss,8,5,162
sun.security.jgss,24,9,179
com.sun.security.ntlm,11,7,206
com.sun.security.sasl,9,7,279
com.sun.security.sasl.util,6,6,254
com.sun.security.sasl.digest,13,8,290
com.sun.security.sasl.gsskerb,9,6,250
com.sun.security.sasl.ntlm,9,7,279
com.sun.swing.internal.plaf.basic.resources,2,2,85
com.sun.swing.internal.plaf.metal.resources,2,2,85
com.sun.swing.internal.plaf.synth.resources,2,2,85
com.sun.xml.internal.bind,17,11,283
com.sun.xml.internal.bind.v2.runtime.reflect,30,12,310
javax.xml.bind,24,10,289
javax.xml.bind.annotation.adapters,4,2,150
com.sun.xml.internal.bind.annotation,2,1,51
com.sun.xml.internal.bind.api,24,8,269
com.sun.xml.internal.bind.api.impl,4,4,190
com.sun.xml.internal.bind.v2,16,8,251
com.sun.xml.internal.bind.v2.model.annotation,11,5,126
com.sun.xml.internal.bind.v2.model.nav,6,5,131
com.sun.xml.internal.bind.v2.model.runtime,11,8,254
com.sun.xml.internal.bind.v2.runtime,48,12,291
com.sun.xml.internal.bind.v2.runtime.unmarshaller,45,13,309
javax.xml.bind.attachment,2,2,89
javax.lang.model,4,3,89
com.sun.xml.internal.bind.marshaller,13,7,264
com.sun.xml.internal.bind.util,8,7,183
com.sun.xml.internal.bind.v2.util,18,9,311
com.sun.xml.internal.bind.unmarshaller,10,6,250
javax.xml.bind.helpers,18,6,242
com.sun.xml.internal.bind.v2.bytecode,6,5,203
com.sun.xml.internal.bind.v2.model.core,15,6,251
javax.xml.bind.annotation,8,5,218
com.sun.xml.internal.bind.v2.model.impl,44,14,330
com.sun.xml.internal.bind.v2.model.util,3,3,90
com.sun.xml.internal.bind.v2.runtime.output,26,12,327
com.sun.xml.internal.bind.v2.runtime.property,22,9,272
com.sun.xml.internal.bind.v2.schemagen,27,10,286
com.sun.xml.internal.txw2.output,16,7,239
com.sun.xml.internal.fastinfoset,13,5,146
com.sun.xml.internal.fastinfoset.stax,15,6,215
com.sun.xml.internal.org.jvnet.fastinfoset,8,5,151
com.sun.xml.internal.org.jvnet.staxex,10,7,285
com.sun.xml.internal.bind.v2.runtime.reflect.opt,18,10,279
com.sun.xml.internal.fastinfoset.sax,15,6,245
com.sun.xml.internal.bind.v2.schemagen.episode,4,3,61
com.sun.xml.internal.bind.v2.schemagen.xmlschema,5,4,83
com.sun.xml.internal.txw2,8,6,118
com.sun.xml.internal.txw2.annotation,2,1,51
com.sun.xml.internal.fastinfoset.algorithm,8,6,174
com.sun.xml.internal.fastinfoset.alphabet,3,2,67
com.sun.xml.internal.fastinfoset.org.apache.xerces.util,2,2,85
com.sun.xml.internal.fastinfoset.util,6,4,121
com.sun.xml.internal.fastinfoset.vocab,7,4,120
com.sun.xml.internal.fastinfoset.dom,9,4,118
com.sun.xml.internal.org.jvnet.fastinfoset.sax,6,4,119
com.sun.xml.internal.org.jvnet.fastinfoset.stax,3,3,174
com.sun.xml.internal.fastinfoset.stax.events,11,7,225
javax.xml.stream.util,5,5,195
com.sun.xml.internal.fastinfoset.stax.factory,14,7,222
com.sun.xml.internal.fastinfoset.stax.util,5,5,195
com.sun.xml.internal.fastinfoset.tools,24,8,244
com.sun.xml.internal.messaging.saaj,3,2,73
com.sun.xml.internal.messaging.saaj.client.p2p,11,6,233
com.sun.xml.internal.messaging.saaj.util,19,8,280
com.sun.xml.internal.messaging.saaj.packaging.mime,4,3,110
com.sun.xml.internal.messaging.saaj.packaging.mime.internet,11,4,137
com.sun.xml.internal.messaging.saaj.packaging.mime.util,4,2,72
com.sun.xml.internal.messaging.saaj.soap,35,10,349
com.sun.xml.internal.org.jvnet.mimepull,10,6,222
com.sun.xml.internal.messaging.saaj.soap.dynamic,3,2,73
com.sun.xml.internal.messaging.saaj.soap.impl,22,6,244
com.sun.xml.internal.messaging.saaj.soap.name,7,3,170
com.sun.xml.internal.messaging.saaj.soap.ver1_1,15,4,196
com.sun.xml.internal.messaging.saaj.soap.ver1_2,15,4,196
com.sun.xml.internal.messaging.saaj.util.transform,9,4,202
java.awt.datatransfer,13,9,259
com.sun.xml.internal.org.jvnet.fastinfoset.sax.helpers,10,5,149
com.sun.xml.internal.stream.writers,19,9,285
com.sun.xml.internal.stream.buffer,15,6,257
com.sun.xml.internal.stream.buffer.sax,9,5,234
com.sun.xml.internal.stream.buffer.stax,10,7,288
com.sun.xml.internal.ws,77,11,288
com.sun.xml.internal.ws.addressing,41,8,226
com.sun.xml.internal.ws.addressing.model,5,3,172
com.sun.xml.internal.ws.addressing.v200408,18,5,193
com.sun.xml.internal.ws.api.addressing,47,10,245
com.sun.xml.internal.ws.api.model,11,6,221
com.sun.xml.internal.ws.api.model.wsdl,18,5,225
com.sun.xml.internal.ws.api.pipe,45,9,259
com.sun.xml.internal.ws.api.pipe.helper,4,2,150
com.sun.xml.internal.ws.api.server,39,9,259
com.sun.xml.internal.ws.client,65,13,312
com.sun.xml.internal.ws.message,36,8,279
com.sun.xml.internal.ws.resources,2,2,152
com.sun.xml.internal.ws.server,68,15,319
com.sun.xml.internal.ws.spi.db,28,9,282
com.sun.xml.internal.ws.util.xml,33,11,318
com.sun.xml.internal.ws.wsdl.parser,34,7,231
javax.xml.ws.wsaddressing,10,5,218
com.sun.xml.internal.ws.addressing.policy,19,5,209
com.sun.xml.internal.ws.policy,9,4,202
com.sun.xml.internal.ws.policy.jaxws.spi,6,3,182
com.sun.xml.internal.ws.policy.privateutil,12,6,220
com.sun.xml.internal.ws.policy.sourcemodel,14,7,226
com.sun.xml.internal.ws.policy.spi,6,4,205
com.sun.xml.internal.ws.policy.subject,5,3,172
com.sun.xml.internal.ws.api.message.saaj,16,7,270
com.sun.xml.internal.ws.binding,26,9,278
com.sun.xml.internal.ws.encoding.soap,5,3,172
com.sun.xml.internal.ws.encoding.soap.streaming,1,1,52
javax.xml.ws.handler,5,4,206
com.sun.xml.internal.ws.message.stream,32,9,288
com.sun.xml.internal.ws.spi,27,8,267
com.sun.xml.internal.ws.api.client,12,5,197
com.sun.xml.internal.ws.api.config.management,5,3,181
com.sun.xml.internal.ws.api.config.management.policy,12,5,216
com.sun.xml.internal.ws.api.wsdl.writer,6,3,156
com.sun.xml.internal.ws.db,28,8,244
com.sun.xml.internal.ws.wsdl,17,7,232
com.sun.xml.internal.ws.api.fastinfoset,4,3,154
com.sun.xml.internal.ws.api.ha,1,1,52
com.sun.xml.internal.ws.api.handler,8,4,203
com.sun.xml.internal.ws.db.glassfish,21,8,260
com.sun.xml.internal.ws.message.jaxb,34,10,303
com.sun.xml.internal.ws.message.saaj,25,7,273
com.sun.xml.internal.ws.message.source,21,5,193
com.sun.xml.internal.ws.transport.http,35,9,276
com.sun.xml.internal.ws.util.exception,9,5,234
com.sun.xml.internal.ws.api.message.stream,6,3,171
com.sun.xml.internal.ws.api.model.soap,3,2,151
javax.jws,3,2,151
javax.jws.soap,3,2,151
com.sun.xml.internal.ws.api.policy,16,3,172
com.sun.xml.internal.ws.api.wsdl.parser,11,5,232
com.sun.xml.internal.ws.api.model.wsdl.editable,11,4,200
com.sun.xml.internal.ws.assembler,28,9,255
com.sun.xml.internal.ws.client.dispatch,37,6,229
com.sun.xml.internal.ws.client.sei,47,9,259
com.sun.xml.internal.ws.handler,42,8,233
com.sun.xml.internal.ws.protocol.soap,22,5,206
com.sun.xml.internal.ws.transport,13,5,215
com.sun.xml.internal.ws.transport.http.client,25,7,239
com.sun.xml.internal.ws.util.pipe,31,10,266
com.sun.xml.internal.ws.config.management.policy,7,4,204
com.sun.xml.internal.ws.encoding.policy,17,5,211
com.sun.xml.internal.ws.policy.jaxws,31,8,229
com.sun.xml.internal.ws.policy.sourcemodel.wspolicy,4,4,207
com.sun.xml.internal.ws.api.policy.subject,5,4,189
com.sun.xml.internal.ws.server.provider,28,8,259
com.sun.xml.internal.ws.server.sei,42,9,264
com.sun.xml.internal.ws.transport.http.server,33,10,268
