Item,Package Size,Module Size,Redundant Count
java.util.concurrent.atomic,11,5,155
com.sun.corba.se.spi.orbutil.proxy,10,6,199
javax.rmi,12,10,212
org.omg.CORBA_2_3,3,3,200
java.util.concurrent,14,8,177
com.sun.corba.se.impl.resolver,19,7,193
org.omg.stub.java.rmi,3,3,149
com.sun.corba.se.internal.CosNaming,8,5,221
com.sun.corba.se.internal.Interceptors,1,1,2
com.sun.corba.se.internal.POA,1,1,2
com.sun.corba.se.internal.iiop,1,1,53
com.sun.corba.se.internal.corba,1,1,53
com.sun.corba.se.spi.activation.InitialNameServicePackage,4,4,203
com.sun.imageio.plugins.bmp,17,10,149
com.sun.imageio.plugins.common,11,5,144
java.awt.color,6,4,147
java.awt.image,11,7,161
javax.imageio,16,9,166
javax.imageio.event,4,2,145
javax.imageio.metadata,8,4,145
javax.imageio.plugins.bmp,4,3,147
javax.imageio.spi,18,8,144
javax.imageio.stream,10,5,149
org.w3c.dom,2,2,147
com.sun.imageio.plugins.gif,15,7,144
sun.awt.image,32,13,170
com.sun.imageio.plugins.jpeg,16,8,146
javax.imageio.plugins.jpeg,5,3,147
sun.java2d,24,9,158
com.sun.imageio.plugins.png,15,6,142
java.util.zip,14,9,181
com.sun.imageio.plugins.wbmp,12,6,145
com.sun.imageio.spi,5,4,148
com.sun.imageio.stream,7,4,146
com.sun.istack.internal,12,3,139
javax.activation,9,5,146
com.sun.istack.internal.localization,4,3,148
com.sun.istack.internal.logging,3,2,146
com.sun.java.swing,37,13,154
javax.swing,53,19,157
com.sun.java.swing.plaf.gtk,36,13,155
java.awt.event,11,5,162
javax.accessibility,10,4,143
javax.swing.border,8,4,146
javax.swing.colorchooser,15,4,138
javax.swing.event,15,7,144
javax.swing.filechooser,11,7,148
javax.swing.plaf,12,5,144
javax.swing.plaf.basic,40,14,156
javax.swing.plaf.synth,34,13,157
javax.swing.table,17,6,141
javax.swing.text,33,12,140
sun.awt.shell,8,5,147
sun.font,33,14,164
sun.security.action,4,3,147
sun.swing,40,13,151
sun.swing.plaf.synth,19,7,141
com.sun.java.swing.plaf.gtk.resources,2,2,147
com.sun.java.swing.plaf.motif,18,7,142
javax.swing.tree,13,6,145
com.sun.java.swing.plaf.motif.resources,2,2,147
com.sun.java.swing.plaf.nimbus,2,2,149
javax.swing.plaf.nimbus,23,10,164
sun.awt.windows,2,2,147
sun.swing.table,10,5,146
com.sun.java.swing.plaf.windows.resources,2,2,147
com.sun.java.util.jar.pack,14,7,149
java.nio.file,17,8,176
java.nio.file.attribute,8,6,163
java.util.jar,16,11,208
sun.util.logging,9,4,144
com.sun.java_cup.internal.runtime,4,3,147
com.sun.jmx.defaults,2,1,145
com.sun.jmx.interceptor,12,6,170
com.sun.jmx.mbeanserver,17,8,181
com.sun.jmx.remote.util,13,6,169
javax.management,17,8,179
javax.management.loading,13,7,175
java.util.concurrent.locks,7,3,146
javax.management.openmbean,12,7,194
com.sun.jmx.remote.internal,14,9,198
com.sun.jmx.remote.security,18,9,188
javax.management.remote,11,8,193
javax.security.auth,9,5,164
com.sun.jmx.remote.protocol.rmi,7,5,173
javax.management.remote.rmi,31,19,276
java.security.cert,13,9,210
java.util.regex,11,8,178
javax.security.auth.callback,4,3,165
javax.security.auth.login,11,5,187
javax.security.auth.spi,5,4,191
sun.management.jmxremote,26,13,205
com.sun.jmx.snmp,10,7,178
com.sun.jmx.snmp.internal,9,6,177
com.sun.jmx.snmp.IPAcl,10,7,178
java.security.acl,4,4,149
com.sun.jmx.snmp.agent,9,5,175
com.sun.jmx.snmp.daemon,14,9,178
com.sun.jmx.snmp.tasks,3,3,148
com.sun.jmx.snmp.defaults,3,2,146
com.sun.jmx.snmp.mpm,2,2,151
com.sun.jndi.dns,17,8,183
com.sun.jndi.toolkit.ctx,7,3,155
com.sun.jndi.toolkit.url,8,4,156
javax.naming,6,4,161
javax.naming.directory,6,3,156
javax.naming.spi,8,5,161
sun.net,11,8,171
sun.net.dns,5,4,159
sun.security.jca,7,5,191
com.sun.jndi.ldap,24,10,180
com.sun.jndi.ldap.ext,10,7,206
com.sun.jndi.ldap.pool,7,4,157
com.sun.jndi.ldap.sasl,9,6,180
com.sun.jndi.toolkit.dir,7,3,155
com.sun.jndi.url.ldap,8,4,156
java.lang.invoke,24,11,179
