Item,Package Size,Module Size,Redundant Count
java.util.concurrent.atomic,11,5,110
com.sun.corba.se.spi.orbutil.proxy,10,7,202
javax.rmi,12,7,204
org.omg.CORBA_2_3,3,3,147
java.util.concurrent,14,5,103
com.sun.corba.se.impl.resolver,19,6,175
org.omg.stub.java.rmi,3,2,115
com.sun.corba.se.internal.CosNaming,8,5,181
com.sun.corba.se.internal.Interceptors,1,1,2
com.sun.corba.se.internal.POA,1,1,2
com.sun.corba.se.internal.iiop,1,1,66
com.sun.corba.se.internal.corba,1,1,66
com.sun.corba.se.spi.activation.InitialNameServicePackage,4,4,155
com.sun.imageio.plugins.bmp,17,6,125
com.sun.imageio.plugins.common,11,3,92
java.awt.color,6,4,120
java.awt.image,11,5,125
javax.imageio,16,7,148
javax.imageio.event,4,3,99
javax.imageio.metadata,8,5,125
javax.imageio.plugins.bmp,4,4,105
javax.imageio.spi,18,9,152
javax.imageio.stream,10,4,97
org.w3c.dom,2,1,49
com.sun.imageio.plugins.gif,15,3,88
sun.awt.image,32,7,131
com.sun.imageio.plugins.jpeg,16,6,126
javax.imageio.plugins.jpeg,5,4,104
sun.java2d,24,9,203
com.sun.imageio.plugins.png,15,3,88
java.util.zip,14,5,144
com.sun.imageio.plugins.wbmp,12,3,91
com.sun.imageio.spi,5,3,98
com.sun.imageio.stream,7,4,119
com.sun.istack.internal,12,6,148
javax.activation,9,6,180
com.sun.istack.internal.localization,4,3,139
com.sun.istack.internal.logging,3,2,78
com.sun.java.swing,37,10,195
javax.swing,53,13,196
com.sun.java.swing.plaf.gtk,36,10,200
java.awt.event,11,4,114
javax.accessibility,10,4,97
javax.swing.border,8,3,105
javax.swing.colorchooser,15,6,146
javax.swing.event,15,7,141
javax.swing.filechooser,11,5,135
javax.swing.plaf,12,5,127
javax.swing.plaf.basic,40,12,209
javax.swing.plaf.synth,34,9,180
javax.swing.table,17,4,117
javax.swing.text,33,8,146
sun.awt.shell,8,4,115
sun.font,33,11,205
sun.security.action,4,3,100
sun.swing,40,12,209
sun.swing.plaf.synth,19,6,147
com.sun.java.swing.plaf.gtk.resources,2,2,79
com.sun.java.swing.plaf.motif,18,7,134
javax.swing.tree,13,4,121
com.sun.java.swing.plaf.motif.resources,2,2,79
com.sun.java.swing.plaf.nimbus,2,2,51
javax.swing.plaf.nimbus,23,9,175
sun.awt.windows,2,2,79
sun.swing.table,10,3,103
