Item,Package Size,Module Size,Redundant Count
org.apache.log4j.lf5.viewer.LogBrokerMonitor$21,1,1,33
org.apache.log4j.lf5.viewer.LogBrokerMonitor$22,1,1,33
org.apache.log4j.lf5.viewer.LogBrokerMonitor$23,1,1,33
org.apache.log4j.lf5.viewer.LogBrokerMonitor$24,1,1,33
org.apache.log4j.lf5.viewer.LogBrokerMonitor$25,1,1,33
org.apache.log4j.lf5.viewer.LogBrokerMonitor$26,1,1,33
org.apache.log4j.lf5.viewer.LogBrokerMonitor$27,3,3,39
org.apache.log4j.lf5.viewer.LogBrokerMonitor$28,4,4,40
org.apache.log4j.lf5.viewer.LogBrokerMonitor$29,5,2,35
org.apache.log4j.lf5.viewer.LogBrokerMonitor$2,6,3,36
org.apache.log4j.lf5.viewer.LogBrokerMonitor$30,2,2,38
org.apache.log4j.lf5.viewer.LogBrokerMonitor$31,1,1,33
org.apache.log4j.lf5.viewer.LogBrokerMonitor$32,2,2,35
org.apache.log4j.lf5.viewer.LogBrokerMonitor$3,7,4,34
org.apache.log4j.lf5.viewer.LogBrokerMonitor$4,7,4,34
org.apache.log4j.lf5.viewer.LogBrokerMonitor$5,1,1,33
org.apache.log4j.lf5.viewer.LogBrokerMonitor$6,2,2,34
org.apache.log4j.lf5.viewer.LogBrokerMonitor$7,3,3,39
org.apache.log4j.lf5.viewer.LogBrokerMonitor$8,3,3,39
org.apache.log4j.lf5.viewer.LogBrokerMonitor$9,3,3,39
org.apache.log4j.lf5.viewer.LogBrokerMonitor$LogBrokerMonitorWindowAdaptor,1,1,33
org.apache.log4j.lf5.viewer.LogFactor5InputDialog,4,2,2
org.apache.log4j.lf5.viewer.LogFactor5Dialog,1,1,45
org.apache.log4j.lf5.viewer.LogFactor5ErrorDialog$1,1,1,1
org.apache.log4j.lf5.viewer.LogFactor5InputDialog$1,1,1,3
org.apache.log4j.lf5.viewer.LogFactor5InputDialog$2,1,1,3
org.apache.log4j.lf5.viewer.LogFactor5InputDialog$3,1,1,3
org.apache.log4j.lf5.viewer.LogTable$LogTableListSelectionListener,2,2,8
org.apache.log4j.lf5.viewer.LogTableRowRenderer,3,3,36
org.apache.log4j.spi.DefaultRepositorySelector,2,1,44
org.apache.log4j.spi.NOPLoggerRepository,8,4,62
org.apache.log4j.spi.RepositorySelector,1,1,45
org.apache.log4j.spi.RootLogger,3,2,45
org.apache.log4j.LogXF,5,4,51
org.apache.log4j.MDC,2,2,9
org.apache.log4j.NameValue,1,1,45
org.apache.log4j.NDC$DiagnosticContext,1,1,1
org.apache.log4j.NDC,2,2,46
org.apache.log4j.net.DefaultEvaluator,4,4,52
org.apache.log4j.spi.TriggeringEventEvaluator,1,1,45
org.apache.log4j.xml.DOMConfigurator,29,11,77
org.apache.log4j.net.SocketNode,5,3,49
org.apache.log4j.net.SMTPAppender$1,1,1,1
org.apache.log4j.net.SMTPAppender,14,8,65
org.apache.log4j.xml.UnrecognizedElementHandler,1,1,45
org.apache.log4j.net.SocketAppender$Connector,2,2,46
org.apache.log4j.net.SocketAppender,7,5,65
org.apache.log4j.net.ZeroConfSupport,1,1,45
org.apache.log4j.net.SocketHubAppender$ServerMonitor,4,3,46
org.apache.log4j.net.SocketHubAppender,7,4,45
org.apache.log4j.net.TelnetAppender$SocketHandler,2,2,46
org.apache.log4j.net.TelnetAppender,4,4,66
org.apache.log4j.TTCCLayout,3,3,47
org.apache.log4j.or.DefaultRenderer,1,1,8
org.apache.log4j.pattern.FormattingInfo,1,1,45
org.apache.log4j.pattern.LiteralPatternConverter,2,1,44
org.apache.log4j.pattern.LoggingEventPatternConverter,2,2,46
org.apache.log4j.pattern.PatternParser,6,4,56
org.apache.log4j.pattern.CachedDateFormat,1,1,45
org.apache.log4j.pattern.NamePatternConverter,2,2,48
org.apache.log4j.pattern.DatePatternConverter$DefaultZoneDateFormat,1,1,3
org.apache.log4j.pattern.DatePatternConverter,5,2,45
org.apache.log4j.pattern.PatternConverter,1,1,45
org.apache.log4j.pattern.NameAbbreviator$DropElementAbbreviator,1,1,3
org.apache.log4j.pattern.NameAbbreviator,5,2,1
org.apache.log4j.pattern.NameAbbreviator$MaxElementAbbreviator,1,1,3
org.apache.log4j.pattern.NameAbbreviator$NOPAbbreviator,1,1,3
org.apache.log4j.pattern.NameAbbreviator$PatternAbbreviatorFragment,1,1,3
org.apache.log4j.pattern.NameAbbreviator$PatternAbbreviator,2,2,4
org.apache.log4j.pattern.PatternParser$ReadOnlyMap,1,1,4
org.apache.log4j.pattern.RelativeTimePatternConverter$CachedTimestamp,1,1,1
org.apache.log4j.pattern.RelativeTimePatternConverter,3,2,45
org.apache.log4j.PropertyWatchdog,4,2,46
org.apache.log4j.SortedKeyEnumeration,1,1,45
org.apache.log4j.rewrite.RewritePolicy,1,1,45
org.apache.log4j.RollingFileAppender,8,2,58
org.apache.log4j.spi.NOPLogger,8,5,68
org.apache.log4j.spi.NullWriter,1,1,45
org.apache.log4j.varia.ExternallyRolledFileAppender,2,2,21
org.apache.log4j.varia.HUP,3,2,46
org.apache.log4j.varia.HUPNode,2,2,47
org.apache.log4j.xml.DOMConfigurator$1,2,2,7
org.apache.log4j.xml.DOMConfigurator$ParseAction,1,1,2
org.apache.log4j.xml.DOMConfigurator$2,2,2,7
org.apache.log4j.xml.DOMConfigurator$3,2,2,7
org.apache.log4j.xml.DOMConfigurator$4,2,2,7
org.apache.log4j.xml.DOMConfigurator$5,2,2,7
org.apache.log4j.xml.Log4jEntityResolver,1,1,45
org.apache.log4j.xml.SAXErrorHandler,1,1,45
org.apache.log4j.xml.XMLWatchdog,4,2,45
