Item,Package Size,Module Size,Redundant Count
java.util.concurrent.atomic,11,11,165
com.sun.corba.se.spi.orbutil.proxy,10,9,150
javax.rmi,12,10,164
org.omg.CORBA_2_3,3,3,61
java.util.concurrent,14,14,226
com.sun.corba.se.impl.resolver,19,17,269
org.omg.stub.java.rmi,3,3,45
com.sun.corba.se.internal.CosNaming,8,7,120
com.sun.corba.se.internal.Interceptors,1,1,15
com.sun.corba.se.internal.POA,1,1,15
com.sun.corba.se.internal.iiop,1,1,31
com.sun.corba.se.internal.corba,1,1,31
com.sun.corba.se.spi.activation.InitialNameServicePackage,4,4,76
com.sun.imageio.plugins.bmp,17,15,239
com.sun.imageio.plugins.common,11,10,149
java.awt.color,6,6,90
java.awt.image,11,10,149
javax.imageio,16,15,240
javax.imageio.event,4,3,44
javax.imageio.metadata,8,8,120
javax.imageio.plugins.bmp,4,4,60
javax.imageio.spi,18,16,254
javax.imageio.stream,10,10,166
org.w3c.dom,2,2,30
com.sun.imageio.plugins.gif,15,14,225
sun.awt.image,32,22,352
com.sun.imageio.plugins.jpeg,16,14,224
javax.imageio.plugins.jpeg,5,5,75
sun.java2d,24,19,312
com.sun.imageio.plugins.png,15,14,225
java.util.zip,14,12,210
com.sun.imageio.plugins.wbmp,12,11,164
com.sun.imageio.spi,5,5,75
com.sun.imageio.stream,7,7,105
com.sun.istack.internal,12,10,164
javax.activation,9,9,151
com.sun.istack.internal.localization,4,4,76
com.sun.istack.internal.logging,3,3,61
com.sun.java.swing,37,25,379
javax.swing,53,33,507
com.sun.java.swing.plaf.gtk,36,27,428
java.awt.event,11,10,149
javax.accessibility,10,10,166
javax.swing.border,8,8,136
javax.swing.colorchooser,15,12,193
javax.swing.event,15,13,209
javax.swing.filechooser,11,10,165
javax.swing.plaf,12,12,196
javax.swing.plaf.basic,40,30,472
javax.swing.plaf.synth,34,26,414
javax.swing.table,17,17,271
javax.swing.text,33,24,367
sun.awt.shell,8,8,120
sun.font,33,26,415
sun.security.action,4,4,60
sun.swing,40,27,408
sun.swing.plaf.synth,19,17,285
com.sun.java.swing.plaf.gtk.resources,2,2,30
com.sun.java.swing.plaf.motif,18,16,254
javax.swing.tree,13,13,211
com.sun.java.swing.plaf.motif.resources,2,2,30
com.sun.java.swing.plaf.nimbus,2,2,30
javax.swing.plaf.nimbus,23,20,329
sun.awt.windows,2,2,30
sun.swing.table,10,10,150
com.sun.java.swing.plaf.windows.resources,2,2,30
com.sun.java.util.jar.pack,14,13,226
java.nio.file,17,14,223
java.nio.file.attribute,8,8,136
java.util.jar,16,16,272
sun.util.logging,9,9,135
com.sun.java_cup.internal.runtime,4,4,60
com.sun.jmx.defaults,2,2,46
com.sun.jmx.interceptor,12,12,196
com.sun.jmx.mbeanserver,17,15,239
com.sun.jmx.remote.util,13,13,211
javax.management,17,15,239
javax.management.loading,13,11,179
java.util.concurrent.locks,7,7,105
javax.management.openmbean,12,11,164
com.sun.jmx.remote.internal,14,13,194
com.sun.jmx.remote.security,18,15,222
javax.management.remote,11,11,165
javax.security.auth,9,9,135
com.sun.jmx.remote.protocol.rmi,7,7,105
javax.management.remote.rmi,31,23,369
java.security.cert,13,12,195
java.util.regex,11,11,181
javax.security.auth.callback,4,4,60
javax.security.auth.login,11,10,149
javax.security.auth.spi,5,5,75
sun.management.jmxremote,26,21,342
com.sun.jmx.snmp,10,10,166
com.sun.jmx.snmp.internal,9,9,151
com.sun.jmx.snmp.IPAcl,10,10,166
java.security.acl,4,4,60
com.sun.jmx.snmp.agent,9,9,151
com.sun.jmx.snmp.daemon,14,14,226
com.sun.jmx.snmp.tasks,3,3,45
com.sun.jmx.snmp.defaults,3,3,45
com.sun.jmx.snmp.mpm,2,2,30
com.sun.jndi.dns,17,16,239
com.sun.jndi.toolkit.ctx,7,7,105
com.sun.jndi.toolkit.url,8,8,120
javax.naming,6,6,90
javax.naming.directory,6,6,90
javax.naming.spi,8,8,120
sun.net,11,10,165
sun.net.dns,5,5,75
sun.security.jca,7,6,89
com.sun.jndi.ldap,24,18,280
com.sun.jndi.ldap.ext,10,8,118
com.sun.jndi.ldap.pool,7,7,105
com.sun.jndi.ldap.sasl,9,9,135
com.sun.jndi.toolkit.dir,7,7,105
com.sun.jndi.url.ldap,8,8,120
java.lang.invoke,24,21,328
javax.naming.event,5,5,75
javax.naming.ldap,11,10,149
javax.net,4,4,60
javax.net.ssl,15,14,225
sun.security.util,31,25,401
javax.security.sasl,6,6,90
com.sun.jndi.rmi.registry,12,12,196
com.sun.jndi.url.rmi,7,7,105
java.rmi.registry,9,8,135
com.sun.jndi.toolkit.corba,6,6,106
com.sun.jndi.url.corbaname,1,1,15
com.sun.jndi.url.iiop,7,7,105
com.sun.jndi.url.dns,8,8,120
com.sun.jndi.url.iiopname,1,1,15
com.sun.jndi.url.ldaps,1,1,15
com.sun.management,19,10,141
java.lang.management,10,8,118
sun.management,31,23,369
com.sun.media.sound,16,15,256
java.util.prefs,13,13,195
javax.sound.midi,7,7,105
javax.sound.midi.spi,4,4,60
javax.sound.sampled,8,8,136
javax.sound.sampled.spi,4,4,60
com.sun.naming.internal,10,10,150
com.sun.net.httpserver,9,8,135
com.sun.net.httpserver.spi,8,8,136
sun.net.httpserver,15,12,193
com.sun.net.ssl,11,9,133
javax.security.cert,7,7,105
com.sun.net.ssl.internal.www.protocol.https,14,12,194
sun.net.www.protocol.http,28,17,276
sun.net.www.protocol.https,16,14,224
sun.security.x509,22,20,314
com.sun.nio.file,2,2,30
com.sun.nio.sctp,9,9,151
java.nio.channels.spi,11,10,165
sun.nio.ch.sctp,12,12,212
com.sun.org.apache.bcel.internal,4,4,60
com.sun.org.apache.bcel.internal.classfile,10,9,150
com.sun.org.apache.bcel.internal.util,10,9,150
com.sun.org.apache.bcel.internal.generic,8,7,104
com.sun.org.apache.xalan.internal.utils,10,10,166
com.sun.org.apache.xalan.internal,21,18,299
com.sun.org.apache.xalan.internal.extensions,7,7,105
com.sun.org.apache.xml.internal.utils,20,18,300
com.sun.org.apache.xpath.internal,38,25,394
com.sun.org.apache.xpath.internal.objects,16,14,208
org.w3c.dom.traversal,3,3,45
com.sun.org.apache.xalan.internal.lib,18,17,254
com.sun.org.apache.xalan.internal.res,5,5,75
com.sun.org.apache.xml.internal.dtm,8,7,104
com.sun.org.apache.xml.internal.dtm.ref,25,22,343
com.sun.org.apache.xpath.internal.axes,18,17,270
jdk.xml.internal,16,14,224
com.sun.org.apache.xpath.internal.res,6,6,90
com.sun.org.apache.xalan.internal.templates,2,2,30
javax.xml,1,1,15
com.sun.org.apache.xml.internal.utils.res,3,3,45
javax.xml.transform.dom,3,3,45
javax.xml.transform.sax,7,7,105
javax.xml.transform.stream,4,4,60
com.sun.org.apache.xalan.internal.xsltc,33,19,271
com.sun.org.apache.xml.internal.serializer,16,14,240
com.sun.org.apache.xalan.internal.xsltc.compiler,27,22,357
com.sun.org.apache.xalan.internal.xsltc.compiler.util,13,12,179
com.sun.org.apache.xalan.internal.xsltc.dom,30,27,434
com.sun.org.apache.xalan.internal.xsltc.runtime,21,19,299
com.sun.org.apache.xalan.internal.xsltc.runtime.output,11,9,133
com.sun.org.apache.xml.internal.serializer.utils,7,7,121
com.sun.org.apache.xalan.internal.xsltc.trax,34,26,414
com.sun.org.apache.xalan.internal.xsltc.util,2,2,30
com.sun.org.apache.xml.internal.dtm.ref.sax2dtm,12,10,148
com.sun.org.apache.xml.internal.res,5,5,75
javax.xml.transform.stax,4,4,60
org.xml.sax.ext,5,5,91
com.sun.org.apache.xerces.internal.jaxp,24,21,344
javax.xml.stream.events,6,6,90
com.sun.org.apache.xerces.internal.dom,30,27,434
com.sun.org.apache.xerces.internal.dom.events,4,4,60
com.sun.org.apache.xerces.internal.impl,24,22,360
com.sun.org.apache.xerces.internal.impl.dtd,13,12,211
com.sun.org.apache.xerces.internal.impl.dv,9,8,119
com.sun.org.apache.xerces.internal.impl.dv.xs,19,15,253
com.sun.org.apache.xerces.internal.impl.msg,5,5,75
com.sun.org.apache.xerces.internal.impl.validation,6,6,106
com.sun.org.apache.xerces.internal.impl.xs,29,25,387
com.sun.org.apache.xerces.internal.impl.xs.util,15,14,225
com.sun.org.apache.xerces.internal.parsers,27,25,405
com.sun.org.apache.xerces.internal.util,30,24,370
com.sun.org.apache.xerces.internal.utils,11,11,165
com.sun.org.apache.xerces.internal.xni,4,4,76
com.sun.org.apache.xerces.internal.xni.grammars,7,7,121
com.sun.org.apache.xerces.internal.xni.parser,7,7,121
com.sun.org.apache.xerces.internal.xs,5,5,75
com.sun.org.apache.xml.internal.serialize,20,19,316
org.w3c.dom.events,4,4,60
org.w3c.dom.ls,6,6,90
org.w3c.dom.ranges,3,3,45
